instructions,LLC-stores,L1-icache-load-misses,branch-load-misses,node-load-misses,rd_req,rd_bytes,wr_req,wr_bytes,flush_operations,rd_total_times,wr_total_times,flush_total_times,label
71156420,10736,10098,455560,0,0,0,0,0,0,0,0,0,0
78240688,838,44491,427667,0,0,0,0,0,0,0,0,0,0
78407174,999,11803,689088,0,0,0,8,1048576,0,0,5180221,0,0
77254850,14730,13864,542141,3,0,0,8,1048576,0,0,10671994,0,0
78958726,5862,39466,256873,0,0,0,0,0,0,0,0,0,0
71564408,2603,8769,456063,0,0,0,0,0,0,0,0,0,0
84446596,8899,9570,361521,0,0,0,0,0,0,0,0,0,0
65901254,690,12006,480749,0,0,0,0,0,0,0,0,0,0
80333180,12542,5372,512348,0,0,0,0,0,0,0,0,0,0
76210016,21009,29408,585561,0,0,0,0,0,0,0,0,0,0
69950904,790,45244,423956,0,0,0,0,0,0,0,0,0,0
82659825,19113,43383,292188,0,0,0,0,0,0,0,0,0,0
68895787,2577,4516,416275,0,0,0,0,0,0,0,0,0,0
74311526,2743,6605,558102,0,0,0,0,0,0,0,0,0,0
79934756,4584,37776,396972,0,0,0,0,0,0,0,0,0,0
69358415,186,6555,342727,0,0,0,0,0,0,0,0,0,0
68978725,266,7856,429988,1,0,0,0,0,0,0,0,0,0
70255760,19034,33399,508548,0,0,0,2,212992,0,0,23224196,0,0
68949133,968,4534,603684,0,0,0,16,1884160,0,0,48418124,0,0
71884871,689,5154,537237,0,0,0,0,0,0,0,0,0,0
80454174,14392,13642,356186,0,0,0,0,0,0,0,0,0,0
69965716,23834,4607,311676,0,0,0,0,0,0,0,0,0,0
71687270,917,38952,255616,0,0,0,0,0,0,0,0,0,0
77818314,1412,10396,349068,0,0,0,0,0,0,0,0,0,0
61969484,4928,5333,420843,0,0,0,0,0,0,0,0,0,0
73689893,12245,37955,311700,0,0,0,0,0,0,0,0,0,0
68115940,8770,11133,306435,0,0,0,0,0,0,0,0,0,0
62644560,777,9391,356181,0,0,0,0,0,0,0,0,0,0
68740459,13883,7396,505974,0,0,0,0,0,0,0,0,0,0
82860630,17916,4072,438239,0,0,0,37,4599808,0,0,132887760,0,0
82159101,6818,4032,302686,0,0,0,21,1310720,0,0,72077127,0,0
78931250,14399,35054,400102,0,0,0,29,823296,0,0,32854375,0,0
76968531,15366,5825,447252,4,0,0,0,0,0,0,0,0,0
72401393,1123,9629,319812,0,0,0,0,0,0,0,0,0,0
69530795,13048,36764,450209,0,0,0,0,0,0,0,0,0,0
77694466,384,28939,460034,0,0,0,0,0,0,0,0,0,0
72387570,7453,5962,480974,3,0,0,0,0,0,0,0,0,0
77047866,11552,10555,511076,0,0,0,2,8192,0,0,334836,0,0
75475466,680,9466,319301,1,0,0,0,0,0,0,0,0,0
79789630,629,5213,353759,0,0,0,0,0,0,0,0,0,0
68498461,18037,8606,526995,0,0,0,0,0,0,0,0,0,0
80629282,628,8880,474627,0,0,0,0,0,0,0,0,0,0
81027127,954,5878,298913,2,0,0,18,2097152,0,0,47703017,0,0
78182619,621,12496,655495,5,0,0,0,0,0,0,0,0,0
63600966,2543,5952,454147,0,0,0,0,0,0,0,0,0,0
69766032,66399,41826,533573,5,0,0,0,0,0,0,0,0,0
82490542,841,9592,598017,0,0,0,0,0,0,0,0,0,0
74334945,7724,3875,322560,0,0,0,0,0,0,0,0,0,0
79673843,12285,4554,461891,0,0,0,0,0,0,0,0,0,0
78565809,5900,133884,402581,0,0,0,0,0,0,0,0,0,0
73549184,1374,17174,426549,0,0,0,0,0,0,0,0,0,0
73541509,9951,14428,602494,0,0,0,0,0,0,0,0,0,0
73861875,9457,5889,565476,0,0,0,0,0,0,0,0,0,0
78819716,4206,6622,462055,0,0,0,0,0,0,0,0,0,0
72530205,24294,11918,407772,0,0,0,0,0,0,0,0,0,0
80375293,14550,27257,326603,0,0,0,0,0,0,0,0,0,0
78397016,1434,7088,421260,1,0,0,16,2097152,0,0,76535109,0,0
83966800,6924,7743,314286,0,0,0,0,0,0,0,0,0,0
74584118,6971,3412,274361,0,0,0,0,0,0,0,0,0,0
77006433,1539,179626,229262,2,0,0,0,0,0,0,0,0,0
81927928,7107,9469,331372,0,0,0,0,0,0,0,0,0,0
72993700,948,29418,324252,0,0,0,0,0,0,0,0,0,0
75594160,17691,4087,441530,0,0,0,0,0,0,0,0,0,0
74327895,2045,7993,547363,4,0,0,0,0,0,0,0,0,0
82694424,13424,7632,428312,0,0,0,0,0,0,0,0,0,0
86176714,13781,3928,391326,0,0,0,0,0,0,0,0,0,0
73592096,797,31800,380609,0,0,0,0,0,0,0,0,0,0
68482214,17867,5696,548421,0,0,0,0,0,0,0,0,0,0
70657135,16532,7533,308604,0,0,0,0,0,0,0,0,0,0
58633779,5474,15307,272455,0,0,0,0,0,0,0,0,0,0
74681166,4152,86353,325913,0,0,0,0,0,0,0,0,0,0
62947324,6105,9497,339699,2,0,0,16,2097152,0,0,13319049,0,0
70460231,6800,11398,287526,0,0,0,0,0,0,0,0,0,0
60691349,1251,32569,326448,0,0,0,0,0,0,0,0,0,0
61815427,1763,10085,284467,0,0,0,0,0,0,0,0,0,0
56504973,18347,4893,277150,1,0,0,0,0,0,0,0,0,0
64909952,6104,49549,261156,0,0,0,2,36864,1,0,10410164,969529,0
63770856,14282,44845,273723,0,0,0,0,0,0,0,0,0,0
63385521,6713,49517,255650,0,0,0,0,0,0,0,0,0,0
69556315,13691,28886,258480,0,0,0,0,0,0,0,0,0,0
82465803,4475,36903,265840,0,0,0,0,0,0,0,0,0,0
80078646,769,6255,307177,0,0,0,0,0,0,0,0,0,0
74618379,24922,59826,330160,13,0,0,0,0,0,0,0,0,0
69861774,1259,31926,254421,0,0,0,0,0,0,0,0,0,0
76221538,1152,5787,328407,0,0,0,0,0,0,0,0,0,0
81879024,29758,31655,327013,0,0,0,16,2097152,0,0,55927925,0,0
69950222,1092,56723,347830,0,0,0,0,0,0,0,0,0,0
64825743,2849,36003,424957,1,0,0,0,0,0,0,0,0,0
71236865,25952,6287,507243,0,0,0,0,0,0,0,0,0,0
72803540,4610,10952,423183,0,0,0,0,0,0,0,0,0,0
77425331,959,39103,388645,3,0,0,32,4194304,0,0,68457082,0,0
80068163,17253,8093,417592,0,0,0,0,0,0,0,0,0,0
71708928,632,15464,436516,0,0,0,2,8192,0,0,182235,0,0
80397796,904,5169,519195,0,0,0,0,0,0,0,0,0,0
81643399,10964,67682,572143,0,0,0,0,0,0,0,0,0,0
72311585,6539,32989,546316,0,0,0,0,0,0,0,0,0,0
58177737,8424,5981,474277,0,0,0,0,0,0,0,0,0,0
76906514,15307,40237,541476,0,0,0,0,0,0,0,0,0,0
71535644,670,5326,426295,10,0,0,0,0,0,0,0,0,0
79599694,12590,8822,494915,0,0,0,16,2097152,0,0,145768876,0,0
73975339,9732,8856,315219,0,0,0,0,0,0,0,0,0,0
78679392,1089,4277,341342,0,0,0,0,0,0,0,0,0,0
74713765,21027,70192,356783,0,0,0,0,0,0,0,0,0,0
68643924,873,37706,352729,3,0,0,0,0,0,0,0,0,0
76905660,28029,5819,372003,5,0,0,0,0,0,0,0,0,0
70256417,8880,26589,342075,47,0,0,0,0,0,0,0,0,0
70958878,2524,92257,331408,0,0,0,0,0,0,0,0,0,0
81098989,1339,5298,295837,0,0,0,0,0,0,0,0,0,0
76096207,13794,20326,311872,0,0,0,0,0,0,0,0,0,0
78124993,4655,46752,377267,3,0,0,0,0,0,0,0,0,0
70206095,6174,28281,351237,7,0,0,0,0,0,0,0,0,0
80445127,14163,29958,382973,3,0,0,0,0,0,0,0,0,0
77489853,1364,33746,298758,0,0,0,6,733184,0,0,35860510,0,0
77951147,44062,28528,336504,1,0,0,11,1363968,0,0,18671514,0,0
64848734,5406,9794,333500,0,0,0,0,0,0,0,0,0,0
77211581,478,58541,334604,0,0,0,0,0,0,0,0,0,0
77335994,14913,6359,283117,1,0,0,0,0,0,0,0,0,0
82017581,8314,15993,379702,0,0,0,0,0,0,0,0,0,0
80330115,2425,22932,396639,2,0,0,0,0,0,0,0,0,0
67591862,3701,5489,425295,1,0,0,0,0,0,0,0,0,0
75768372,6747,98799,443207,0,0,0,0,0,0,0,0,0,0
66814314,4418,6171,456354,2,0,0,0,0,0,0,0,0,0
72808818,9457,32677,425955,1,0,0,0,0,0,0,0,0,0
66713890,9354,10742,448631,0,0,0,1,32768,0,0,6452195,0,0
52888002,5605,4758,469278,0,0,0,0,0,0,0,0,0,0
73654285,25060,9709,388785,0,0,0,0,0,0,0,0,0,0
63735181,822,15182,399548,0,0,0,10,1310720,0,0,9331413,0,0
62275859,902,5461,381589,2,0,0,6,786432,0,0,7899739,0,0
76903238,15607,111187,281102,0,0,0,0,0,0,0,0,0,0
67588327,13935,103526,245207,6,0,0,0,0,0,0,0,0,0
60384093,9500,27279,313748,0,0,0,0,0,0,0,0,0,0
60252730,13765,22208,321968,2,0,0,0,0,0,0,0,0,0
62838306,13597,37719,351354,1,0,0,0,0,0,0,0,0,0
56986574,7722,26259,388870,0,0,0,0,0,0,0,0,0,0
53286156,1540,24859,370889,0,0,0,0,0,0,0,0,0,0
46032360,6306,58972,252088,1,0,0,0,0,0,0,0,0,0
46625383,31481,49426,295431,0,0,0,0,0,0,0,0,0,0
43319607,1807,9880,298201,0,0,0,0,0,0,0,0,0,0
51384672,23648,16660,286336,0,0,0,0,0,0,0,0,0,0
66882272,11223,17561,318929,0,0,0,0,0,0,0,0,0,0
66808997,1200,8387,231735,0,0,0,16,2097152,0,0,73165816,0,0
79030485,2678,5468,295004,0,0,0,0,0,0,0,0,0,0
84739149,6439,6802,406982,0,0,0,0,0,0,0,0,0,0
80854501,3966,68280,585503,0,0,0,0,0,0,0,0,0,0
84450132,2145,9797,603014,0,0,0,0,0,0,0,0,0,0
81040331,11421,5826,568469,0,0,0,0,0,0,0,0,0,0
85562597,5051,31277,438560,0,0,0,2,8192,0,0,149254,0,0
88448554,3517,108292,579021,0,0,0,0,0,0,0,0,0,0
81093894,13403,29901,544920,0,0,0,0,0,0,0,0,0,0
86420241,742,39063,507908,0,0,0,0,0,0,0,0,0,0
86419652,5756,6692,490032,1,0,0,24,3145728,0,0,85583268,0,0
83855533,5278,6240,604166,0,0,0,0,0,0,0,0,0,0
83427595,224,107219,569852,0,0,0,0,0,0,0,0,0,0
84266095,390,6125,775997,0,0,0,0,0,0,0,0,0,0
85132814,151,31821,626294,0,0,0,0,0,0,0,0,0,0
92268160,158,10469,736264,0,0,0,10,1310720,0,0,90595732,0,0
91119624,7027,41148,766343,0,0,0,6,786432,0,0,6293179,0,0
88273721,978,55022,775876,0,0,0,0,0,0,0,0,0,0
89768766,255,8883,797028,0,0,0,0,0,0,0,0,0,0
87387193,4575,42952,652705,0,0,0,0,0,0,0,0,0,0
88808909,624,48444,478579,0,0,0,0,0,0,0,0,0,0
89384434,304,3702,285181,0,0,0,0,0,0,0,0,0,0
89267003,4896,47817,225919,0,0,0,0,0,0,0,0,0,0
89346887,663,63881,237255,0,0,0,0,0,0,0,0,0,0
90008316,329,17106,247084,0,0,0,0,0,0,0,0,0,0
89777321,4938,3661,258969,0,0,0,0,0,0,0,0,0,0
89775180,489,31900,240167,0,0,0,0,0,0,0,0,0,0
88747295,4977,62557,232363,0,0,0,17,2097152,0,0,103575855,0,0
86087964,270,23963,244199,0,0,0,0,0,0,0,0,0,0
86694820,4730,9953,240583,0,0,0,0,0,0,0,0,0,0
87529278,405,3554,248917,0,0,0,0,0,0,0,0,0,0
82735839,241,3571,256521,0,0,0,0,0,0,0,0,0,0
90664321,79,7158,230318,0,0,0,0,0,0,0,0,0,0
89154564,3669,3469,256733,0,0,0,0,0,0,0,0,0,0
82448134,634,3536,252962,0,0,0,0,0,0,0,0,0,0
75848894,272,6873,237291,0,0,0,0,0,0,0,0,0,0
64018159,4230,3636,198321,1,0,0,0,0,0,0,0,0,0
71339036,622,7091,195634,0,0,0,0,0,0,0,0,0,0
57763318,312,3706,191794,1,0,0,0,0,0,0,0,0,0
58712175,4156,3158,202411,0,0,0,0,0,0,0,0,0,0
71765116,517,18911,204132,0,0,0,19,2187264,1,0,25773875,514304,0
77546520,257,3170,202660,0,0,0,0,0,0,0,0,0,0
62246872,7019,3330,205113,0,0,0,0,0,0,0,0,0,0
69308682,620,7143,191416,0,0,0,0,0,0,0,0,0,0
71004018,5428,3568,200031,1,0,0,0,0,0,0,0,0,0
59362201,2722,9058,214292,0,0,0,0,0,0,0,0,0,0
67722087,457,12157,196324,0,0,0,0,0,0,0,0,0,0
70393212,3743,3218,209776,0,0,0,0,0,0,0,0,0,0
60868102,1309,3919,207937,0,0,0,0,0,0,0,0,0,0
69143304,358,7991,200407,0,0,0,0,0,0,0,0,0,0
68770060,4366,3613,225923,2,0,0,0,0,0,0,0,0,0
64989430,7757,3459,224840,0,0,0,0,0,0,0,0,0,0
68388418,18596,7030,220741,0,0,0,0,0,0,0,0,0,0
69606108,12774,3702,222114,0,0,0,0,0,0,0,0,0,0
63901238,2638,3241,217653,1,0,0,16,2097152,0,0,33440484,0,0
72271844,454,7196,239050,0,0,0,0,0,0,0,0,0,0
66948116,18825,3456,491145,0,0,0,0,0,0,0,0,0,0
68717648,274,8786,404364,0,0,0,0,0,0,0,0,0,0
72988001,545,3556,435225,1,0,0,0,0,0,0,0,0,0
66433957,7168,3217,348967,0,0,0,0,0,0,0,0,0,0
68740860,806,6729,590627,0,0,0,0,0,0,0,0,0,0
70756687,640,10242,691553,0,0,0,2,8192,0,0,135540,0,0
68699467,5981,3236,646562,0,0,0,0,0,0,0,0,0,0
72497355,255,7790,515640,0,0,0,0,0,0,0,0,0,0
74316642,395,3339,525877,0,0,0,0,0,0,0,0,0,0
73175583,194,3283,500913,0,0,0,0,0,0,0,0,0,0
72009327,164,7098,494166,0,0,0,0,0,0,0,0,0,0
69587853,5804,3811,518852,0,0,0,16,2097152,0,0,75624781,0,0
72087176,832,3440,469373,0,0,0,0,0,0,0,0,0,0
72299041,344,33732,509757,0,0,0,24,3145728,0,0,74045351,0,0
69632912,6172,58117,476014,0,0,0,0,0,0,0,0,0,0
70875748,600,68370,459461,0,0,0,0,0,0,0,0,0,0
71742000,158,47658,489104,0,0,0,0,0,0,0,0,0,0
66433119,5974,4064,494666,0,0,0,0,0,0,0,0,0,0
72370752,5071,56162,481180,0,0,0,0,0,0,0,0,0,0
72194362,251,9035,488849,0,0,0,0,0,0,0,0,0,0
71225134,10929,30158,465117,0,0,0,0,0,0,0,0,0,0
72486177,250,46065,452488,0,0,0,0,0,0,0,0,0,0
65781210,3011,8347,488491,1,0,0,0,0,0,0,0,0,0
69039257,3459,3921,482546,0,0,0,0,0,0,0,0,0,0
71107846,268,7205,407018,0,0,0,0,0,0,0,0,0,0
72605373,547,3401,443120,0,0,0,17,1966080,0,0,116817565,0,0
69121645,340,3508,465006,0,0,0,1,131072,0,0,4466534,0,0
70204255,191,7524,473442,0,0,0,0,0,0,0,0,0,0
69885573,5348,3525,474552,11,0,0,0,0,0,0,0,0,0
72480612,548,3583,462369,0,0,0,0,0,0,0,0,0,0
70228395,198,6945,479753,0,0,0,0,0,0,0,0,0,0
70855826,6447,3142,464648,13,0,0,0,0,0,0,0,0,0
71420348,6055,3582,490098,0,0,0,0,0,0,0,0,0,0
72068849,372,129543,492776,0,0,0,0,0,0,0,0,0,0
69518845,11899,3545,491561,0,0,0,0,0,0,0,0,0,0
72738716,672,4306,485087,0,0,0,0,0,0,0,0,0,0
72712359,250,13775,442791,0,0,0,0,0,0,0,0,0,0
68011848,9875,3474,481856,0,0,0,0,0,0,0,0,0,0
67566991,328,10514,452036,0,0,0,16,2097152,0,0,78357934,0,0
71592121,103,7398,488408,0,0,0,0,0,0,0,0,0,0
70435900,6378,3852,492614,0,0,0,0,0,0,0,0,0,0
71932544,340,29658,468576,0,0,0,0,0,0,0,0,0,0
72194456,4318,195718,482670,0,0,0,0,0,0,0,0,0,0
67505466,2439,3431,483821,0,0,0,0,0,0,0,0,0,0
68536945,248,8364,502863,0,0,0,0,0,0,0,0,0,0
66869465,2718,3461,493003,0,0,0,0,0,0,0,0,0,0
69779656,441,3670,473146,0,0,0,0,0,0,0,0,0,0
68878630,4062,7053,486654,0,0,0,0,0,0,0,0,0,0
66813290,4403,3470,497428,0,0,0,0,0,0,0,0,0,0
67277247,294,3637,436610,0,0,0,0,0,0,0,0,0,0
69256814,152,7345,478817,0,0,0,0,0,0,0,0,0,0
65015923,446,3748,448860,0,0,0,0,0,0,0,0,0,0
68920998,165,11763,466398,0,0,0,16,2097152,0,0,49322507,0,0
61512911,81,7436,477951,0,0,0,0,0,0,0,0,0,0
58265243,6096,3581,499444,0,0,0,0,0,0,0,0,0,0
57993902,500,3951,481322,0,0,0,0,0,0,0,0,0,0
66926135,238,10576,496247,0,0,0,0,0,0,0,0,0,0
69068234,6581,3552,464598,0,0,0,0,0,0,0,0,0,0
74438920,448,7077,463670,0,0,0,0,0,0,0,0,0,0
63064543,189,3965,486471,0,0,0,2,8192,0,0,230573,0,0
69566561,442,3625,500348,0,0,0,0,0,0,0,0,0,0
75191933,138,6290,504087,0,0,0,0,0,0,0,0,0,0
65163053,7748,3807,509202,0,0,0,0,0,0,0,0,0,0
66779786,9039,3559,464669,0,0,0,0,0,0,0,0,0,0
72773435,292,7802,472649,0,0,0,0,0,0,0,0,0,0
71972659,6217,7558,504244,0,0,0,18,2097152,0,0,100718762,0,0
76182849,1010,3419,452584,0,0,0,0,0,0,0,0,0,0
75079220,232,13035,476977,0,0,0,0,0,0,0,0,0,0
72659941,727,3535,448210,19,0,0,0,0,0,0,0,0,0
77467103,179,3709,399278,0,0,0,0,0,0,0,0,0,0
74896106,161,7236,374336,3,0,0,0,0,0,0,0,0,0
34575898,5620,3322,404719,2,0,0,23,3014656,0,0,40077795,0,0
27490469,619,3476,445651,0,0,0,1,131072,0,0,956535,0,0
69202116,255,8386,392742,2,0,0,0,0,0,0,0,0,0
56597242,6141,3412,402266,0,0,0,0,0,0,0,0,0,0
72305594,588,6753,401869,0,0,0,0,0,0,0,0,0,0
59442720,3769,3594,457064,1,0,0,0,0,0,0,0,0,0
58536035,5628,3462,398300,0,0,0,0,0,0,0,0,0,0
62405306,3916,67390,452009,0,0,0,8,1048576,0,0,87209099,0,0
61624773,411,10935,385743,0,0,0,17,2097152,0,0,81899792,0,0
23606690,240,51164,372838,0,0,0,24,3014656,0,0,106346667,0,0
70225280,144,90300,320714,0,0,0,12,1286144,1,0,63628415,398053,0
66855702,4066,61861,399919,1,0,0,32,4194304,0,0,51651573,0,0
18326060,1190,61915,392131,0,0,0,24,3145728,0,0,132251307,0,0
70220763,391,44013,372518,0,0,0,8,1048576,0,0,7153172,0,0
66679405,5115,2991,419367,0,0,0,25,3145728,0,0,138633634,0,0
61126650,950,3383,315462,0,0,0,18,2097152,0,0,82743863,0,0
58932955,291,7794,412284,0,0,0,25,3145728,0,0,85320353,0,0
46182047,817,3353,361439,71,0,0,33,4194304,0,0,80297165,0,0
67632605,194,3712,171429,13,0,0,1,131072,0,0,439868,0,0
57295615,5266,16912,37923,1,0,0,39,5111808,0,0,99841597,0,0
49738521,5176,3491,393549,0,0,0,9,1048576,0,0,141622698,0,0
68903426,330,3293,328629,0,0,0,24,3145728,0,0,32063890,0,0
63156816,149,26990,348219,1,0,0,33,4194304,0,0,170458052,0,0
55428507,9018,8712,372602,1,0,0,25,3145728,0,0,124914498,0,0
63342967,29918,9738,298605,0,0,0,12,1572864,0,0,46275002,0,0
64880613,22961,3810,349974,1,0,0,28,3670016,0,0,58353020,0,0
34602637,2190,8760,277754,0,0,0,16,2097152,0,0,15342604,0,0
67344283,4801,7478,195986,3,0,0,1,131072,0,0,325632,0,0
64179116,5203,3723,401556,1,0,0,17,2183168,0,0,181666340,0,0
55779188,3888,3271,334344,0,0,0,23,2928640,0,0,109629103,0,0
56296848,3660,277847,52237,3,0,0,16,2097152,0,0,9410241,0,0
48020892,7023,500714,287147,1,0,0,24,3145728,0,0,103377174,0,0
70880146,6163,152343,418918,0,0,0,25,3145728,0,0,155055322,0,0
40609227,296,63490,293252,0,0,0,16,1966080,0,0,64599793,0,0
60167547,13968,33485,349736,38,0,0,26,3276800,0,0,60444190,0,0
53936232,3352,73712,334728,0,0,0,10,1056768,0,0,74994889,0,0
59024250,543,192278,311273,3,0,0,16,2097152,0,0,11351596,0,0
59973634,7096,50741,291569,1,0,0,8,1048576,0,0,93179045,0,0
65747010,5551,54027,390624,1,0,0,0,0,0,0,0,0,0
35804677,11712,255957,319636,1,0,0,0,0,0,0,0,0,0
31041931,5461,16194,348147,0,0,0,0,0,0,0,0,0,0
33432335,6143,43618,418404,0,0,0,0,0,0,0,0,0,0
45702679,14717,260003,283705,3,0,0,0,0,0,0,0,0,0
68870536,9089,48043,419213,3,0,0,0,0,0,0,0,0,0
70815445,3088,3502,334303,0,0,0,0,0,0,0,0,0,0
71147052,3946,85103,394815,3,0,0,0,0,0,0,0,0,0
71258168,1308,51651,366923,2,0,0,0,0,0,0,0,0,0
72876766,3944,162185,307847,4,0,0,16,2097152,0,0,18028654,0,0
72888181,15254,8397,324391,0,0,0,16,2097152,0,0,104648727,0,0
74480331,4316,124375,418083,6,0,0,17,2097152,0,0,72070298,0,0
67003637,4195,46914,221012,7,0,0,16,2097152,0,0,14939368,0,0
72882419,3306,87065,361575,0,0,0,18,2097152,0,0,54658867,0,0
71710363,3752,45524,390912,2,0,0,20,2621440,0,0,86135564,0,0
72498556,6913,8321,350493,1,0,0,28,3670016,0,0,79522543,0,0
72698441,330,70712,294495,0,0,0,10,1224704,0,0,86615857,0,0
65918221,8329,65763,346374,6,0,0,16,2052096,0,0,54051512,0,0
73051824,4204,64716,337882,2,0,0,24,3014656,0,0,125900941,0,0
72361786,4709,3317,344227,1,0,0,25,3145728,0,0,26780861,0,0
76738204,5804,76217,298995,4,0,0,24,3145728,0,0,108803159,0,0
73160361,385,75083,198332,3,0,0,28,3276800,0,0,100276337,0,0
69318161,3828,48720,185271,7,0,0,28,3125248,1,0,56283098,5788167,0
70570929,8520,131477,162846,7,0,0,26,3231744,0,0,76901982,0,0
70605332,5251,8414,216044,0,0,0,26,3153920,0,0,112382493,0,0
65468988,5656,33175,437815,0,0,0,25,2936832,0,0,51749161,0,0
67909514,9094,9515,380992,0,0,0,28,3366912,0,0,125919683,0,0
73363594,5474,60024,444761,0,0,0,26,3153920,0,0,85518367,0,0
66633949,1148,3611,417209,0,0,0,54,6316032,0,0,157974242,0,0
71579742,5676,49009,451331,5,0,0,35,4083712,0,0,96406377,0,0
71619970,783,41635,353097,0,0,0,39,2332672,0,0,64438449,0,0
70488125,242,45036,445040,0,0,0,24,3145728,0,0,76515251,0,0
74817357,13982,88968,445527,2,0,0,16,2097152,0,0,16926902,0,0
67263978,515,88518,388239,0,0,0,9,1081344,0,0,9772614,0,0
68463545,139,80593,463063,1,0,0,8,1015808,0,0,127048509,0,0
74585247,5389,39678,400919,0,0,0,0,0,0,0,0,0,0
71598366,4441,8255,442205,0,0,0,0,0,0,0,0,0,0
75826873,439,3591,410976,2,0,0,0,0,0,0,0,0,0
72699768,585,3661,403178,0,0,0,0,0,0,0,0,0,0
68756536,195,24255,385193,0,0,0,2,8192,0,0,146693,0,0
72629290,163,3215,416921,0,0,0,0,0,0,0,0,0,0
73910434,10539,3636,435282,0,0,0,0,0,0,0,0,0,0
68481821,573,7664,403242,0,0,0,0,0,0,0,0,0,0
72512005,621,3220,454710,2,0,0,0,0,0,0,0,0,0
69300922,469,6462,380455,0,0,0,0,0,0,0,0,0,0
69728579,164,9363,424506,1,0,0,0,0,0,0,0,0,0
72973014,490,3713,439701,0,0,0,0,0,0,0,0,0,0
72388534,188,3890,430623,1,0,0,0,0,0,0,0,0,0
71299545,160,9500,447605,0,0,0,0,0,0,0,0,0,0
72742191,1224,3127,417141,4,0,0,0,0,0,0,0,0,0
69510772,4081,7212,430288,0,0,0,0,0,0,0,0,0,0
72966557,211,3417,400429,0,0,0,0,0,0,0,0,0,0
73254180,5878,3589,466023,0,0,0,0,0,0,0,0,0,0
73960812,694,12817,386755,0,0,0,0,0,0,0,0,0,0
72082993,295,3507,398480,0,0,0,0,0,0,0,0,0,0
74184545,6398,3135,424046,0,0,0,0,0,0,0,0,0,0
75075423,4670,7491,396973,0,0,0,0,0,0,0,0,0,0
78057570,413,3701,452935,0,0,0,0,0,0,0,0,0,0
68671552,6738,3383,399248,0,0,0,1,4096,0,0,2320200,0,0
73234499,420,7025,456927,0,0,0,1,4096,0,0,70791,0,0
68856296,3941,7766,391375,1,0,0,0,0,0,0,0,0,0
72843435,2852,3329,452344,0,0,0,0,0,0,0,0,0,0
62423809,413,18429,454711,0,0,0,0,0,0,0,0,0,0
73769069,581,3812,414127,0,0,0,0,0,0,0,0,0,0
73838800,5177,3514,468268,0,0,0,0,0,0,0,0,0,0
71780977,133,7086,396408,0,0,0,0,0,0,0,0,0,0
73358446,553,3523,456723,0,0,0,0,0,0,0,0,0,0
72278369,289,11804,402440,0,0,0,0,0,0,0,0,0,0
73856678,89,3644,438535,0,0,0,1,131072,0,0,3058832,0,0
60176497,499,3242,429671,1,0,0,0,0,0,0,0,0,0
60100855,208,7399,423256,0,0,0,0,0,0,0,0,0,0
57439331,4425,3300,454745,0,0,0,0,0,0,0,0,0,0
62283958,6206,3488,391783,0,0,0,0,0,0,0,0,0,0
58017471,452,7787,425598,0,0,0,0,0,0,0,0,0,0
60668230,277,3311,410480,0,0,0,0,0,0,0,0,0,0
60436748,456,8065,440759,0,0,0,0,0,0,0,0,0,0
56911226,171,9602,300227,0,0,0,0,0,0,0,0,0,0
62128786,3802,6399,423749,1,0,0,0,0,0,0,0,0,0
64898276,5303,3996,403333,0,0,0,0,0,0,0,0,0,0
62523044,360,8350,421611,0,0,0,0,0,0,0,0,0,0
72773654,3882,3197,481081,1,0,0,16,2097152,0,0,37543642,0,0
66740942,2838,7467,398976,0,0,0,0,0,0,0,0,0,0
70349331,347,6887,433179,0,0,0,0,0,0,0,0,0,0
65305037,546,3527,411283,2,0,0,0,0,0,0,0,0,0
61318836,248,4154,439455,0,0,0,0,0,0,0,0,0,0
68296177,176,9688,460286,1,0,0,0,0,0,0,0,0,0
70205574,7267,4177,423556,1,0,0,0,0,0,0,0,0,0
65412668,499,7271,442595,1,0,0,0,0,0,0,0,0,0
68148386,192,3469,389140,0,0,0,0,0,0,0,0,0,0
66635689,11740,3444,445533,0,0,0,0,0,0,0,0,0,0
57477666,7435,11290,375300,2,0,0,0,0,0,0,0,0,0
61628382,10486,3449,422186,1,0,0,0,0,0,0,0,0,0
66947088,13737,4069,416317,0,0,0,3,57344,1,0,672745,6224951,0
59609718,10855,7139,523567,0,0,0,0,0,0,0,0,0,0
65163780,5972,8025,640770,1,0,0,0,0,0,0,0,0,0
67057169,9359,3775,525861,0,0,0,1,4096,0,0,87434,0,0
62138943,1194,6569,578286,0,0,0,1,16384,0,0,379038,0,0
63871009,5323,4234,492158,1,0,0,0,0,0,0,0,0,0
54644231,10908,3488,571195,0,0,0,0,0,0,0,0,0,0
56593592,7509,6498,649156,0,0,0,0,0,0,0,0,0,0
66703310,7868,3688,645276,1,0,0,0,0,0,0,0,0,0
61577218,571,3290,565077,0,0,0,0,0,0,0,0,0,0
68795861,6071,7156,543533,3,0,0,0,0,0,0,0,0,0
78735266,11058,3335,627375,1,0,0,0,0,0,0,0,0,0
63259335,1138,6509,443351,0,0,0,0,0,0,0,0,0,0
72551180,797,9000,464068,0,0,0,0,0,0,0,0,0,0
59508841,6160,31164,456927,0,0,0,0,0,0,0,0,0,0
56982107,793,77745,486656,1,0,0,0,0,0,0,0,0,0
66815799,1184,127863,548125,2,0,0,0,0,0,0,0,0,0
